Stop Name,Line,Borough,Complex ID,Constituent Station Name,Station ID,GTFS Stop ID,Daytime Routes,Entry Allowed,Exit Allowed,Entrance Latitude,Entrance Longitude
Briarwood,Queens Blvd,Q,258,Briarwood,258,F05,E F,YES,YES,40.7096673,-73.8195203
Kew Gardens-Union Tpke,Queens Blvd,Q,259,Kew Gardens-Union Tpke,259,F06,E F,YES,YES,40.714673,-73.832151
Kew Gardens-Union Tpke,Queens Blvd,Q,259,Kew Gardens-Union Tpke,259,F06,E F,YES,YES,40.7150297,-73.8316169
Kew Gardens-Union Tpke,Queens Blvd,Q,259,Kew Gardens-Union Tpke,259,F06,E F,YES,YES,40.7149405,-73.8314989
Kew Gardens-Union Tpke,Queens Blvd,Q,259,Kew Gardens-Union Tpke,259,F06,E F,YES,YES,40.71403,-73.8311684
Kew Gardens-Union Tpke,Queens Blvd,Q,259,Kew Gardens-Union Tpke,259,F06,E F,YES,YES,40.7139917,-73.8310705
Kew Gardens-Union Tpke,Queens Blvd,Q,259,Kew Gardens-Union Tpke,259,F06,E F,YES,YES,40.7136754,-73.8300189
Kew Gardens-Union Tpke,Queens Blvd,Q,259,Kew Gardens-Union Tpke,259,F06,E F,YES,YES,40.714086,-73.8299169
75 Av,Queens Blvd,Q,260,75 Av,260,F07,E F,YES,YES,40.7186225,-73.8382901
75 Av,Queens Blvd,Q,260,75 Av,260,F07,E F,YES,YES,40.7190791,-73.8379215
75 Av,Queens Blvd,Q,260,75 Av,260,F07,E F,YES,YES,40.7178395,-73.8366252
Forest Hills-71 Av,Queens Blvd,Q,261,Forest Hills-71 Av,261,G08,E F M R,YES,YES,40.7222806,-73.8451532
Forest Hills-71 Av,Queens Blvd,Q,261,Forest Hills-71 Av,261,G08,E F M R,YES,YES,40.7214409,-73.8446489
Forest Hills-71 Av,Queens Blvd,Q,261,Forest Hills-71 Av,261,G08,E F M R,YES,YES,40.7219292,-73.8443539
Forest Hills-71 Av,Queens Blvd,Q,261,Forest Hills-71 Av,261,G08,E F M R,YES,YES,40.7211156,-73.8440429
Forest Hills-71 Av,Queens Blvd,Q,261,Forest Hills-71 Av,261,G08,E F M R,YES,YES,40.7215033,-73.8433902
Forest Hills-71 Av,Queens Blvd,Q,261,Forest Hills-71 Av,261,G08,E F M R,YES,YES,40.7215053,-73.8447892
67 Av,Queens Blvd,Q,262,67 Av,262,G09,M R,YES,YES,40.7266187,-73.8535368
67 Av,Queens Blvd,Q,262,67 Av,262,G09,M R,YES,YES,40.7270916,-73.8532292
67 Av,Queens Blvd,Q,262,67 Av,262,G09,M R,YES,YES,40.7260625,-73.8522056
67 Av,Queens Blvd,Q,262,67 Av,262,G09,M R,YES,YES,40.7263812,-73.8515894
63 Dr-Rego Park,Queens Blvd,Q,263,63 Dr-Rego Park,263,G10,M R,YES,YES,40.729967,-73.8627461
63 Dr-Rego Park,Queens Blvd,Q,263,63 Dr-Rego Park,263,G10,M R,YES,YES,40.7304474,-73.8624072
63 Dr-Rego Park,Queens Blvd,Q,263,63 Dr-Rego Park,263,G10,M R,YES,YES,40.7296038,-73.8617722
63 Dr-Rego Park,Queens Blvd,Q,263,63 Dr-Rego Park,263,G10,M R,YES,YES,40.7300482,-73.8613337
63 Dr-Rego Park,Queens Blvd,Q,263,63 Dr-Rego Park,263,G10,M R,YES,YES,40.729265,-73.860814
63 Dr-Rego Park,Queens Blvd,Q,263,63 Dr-Rego Park,263,G10,M R,YES,YES,40.7297958,-73.8604841
Woodhaven Blvd,Queens Blvd,Q,264,Woodhaven Blvd,264,G11,M R,YES,YES,40.7333737,-73.8709982
Woodhaven Blvd,Queens Blvd,Q,264,Woodhaven Blvd,264,G11,M R,YES,YES,40.7330542,-73.8703315
Woodhaven Blvd,Queens Blvd,Q,264,Woodhaven Blvd,264,G11,M R,YES,YES,40.7335882,-73.8696387
Woodhaven Blvd,Queens Blvd,Q,264,Woodhaven Blvd,264,G11,M R,YES,YES,40.7332004,-73.8686017
Grand Av-Newtown,Queens Blvd,Q,265,Grand Av-Newtown,265,G12,M R,YES,YES,40.7375079,-73.8774159
Grand Av-Newtown,Queens Blvd,Q,265,Grand Av-Newtown,265,G12,M R,YES,YES,40.7373292,-73.8772103
Grand Av-Newtown,Queens Blvd,Q,265,Grand Av-Newtown,265,G12,M R,YES,YES,40.7361017,-73.8771659
Grand Av-Newtown,Queens Blvd,Q,265,Grand Av-Newtown,265,G12,M R,YES,YES,40.7358946,-73.8768826
Grand Av-Newtown,Queens Blvd,Q,265,Grand Av-Newtown,265,G12,M R,YES,YES,40.736292,-73.8764169
Elmhurst Av,Queens Blvd,Q,266,Elmhurst Av,266,G13,M R,YES,YES,40.7427942,-73.8830343
Elmhurst Av,Queens Blvd,Q,266,Elmhurst Av,266,G13,M R,YES,YES,40.7429634,-73.8827269
Elmhurst Av,Queens Blvd,Q,266,Elmhurst Av,266,G13,M R,YES,YES,40.741877,-73.8814654
Elmhurst Av,Queens Blvd,Q,266,Elmhurst Av,266,G13,M R,YES,YES,40.7417271,-73.8811841
Elmhurst Av,Queens Blvd,Q,266,Elmhurst Av,266,G13,M R,YES,YES,40.742052,-73.8810756
Jackson Hts-Roosevelt Av/74 St-Broadway,Queens Blvd,Q,616,Jackson Hts-Roosevelt Av,267,G14,7 E F M R,YES,YES,40.747034,-73.892555
Jackson Hts-Roosevelt Av/74 St-Broadway,Queens Blvd,Q,616,Jackson Hts-Roosevelt Av,267,G14,7 E F M R,YES,YES,40.7472534,-73.8921113
Jackson Hts-Roosevelt Av/74 St-Broadway,Queens Blvd,Q,616,Jackson Hts-Roosevelt Av,267,G14,7 E F M R,YES,YES,40.7465719,-73.8914756
Jackson Hts-Roosevelt Av/74 St-Broadway,Queens Blvd,Q,616,Jackson Hts-Roosevelt Av,267,G14,7 E F M R,YES,YES,40.7466363,-73.8909685
Jackson Hts-Roosevelt Av/74 St-Broadway,Queens Blvd,Q,616,Jackson Hts-Roosevelt Av,267,G14,7 E F M R,YES,YES,40.746814,-73.8909408
Jackson Hts-Roosevelt Av/74 St-Broadway,Queens Blvd,Q,616,Jackson Hts-Roosevelt Av,267,G14,7 E F M R,YES,YES,40.7463993,-73.8902824
Jackson Hts-Roosevelt Av/74 St-Broadway,Queens Blvd,Q,616,Jackson Hts-Roosevelt Av,267,G14,7 E F M R,YES,YES,40.7459586,-73.8901975
Jackson Hts-Roosevelt Av/74 St-Broadway,Queens Blvd,Q,616,Jackson Hts-Roosevelt Av,267,G14,7 E F M R,YES,YES,40.7466852,-73.8907723
65 St,Queens Blvd,Q,268,65 St,268,G15,M R,YES,YES,40.7491552,-73.897499
65 St,Queens Blvd,Q,268,65 St,268,G15,M R,YES,YES,40.7493391,-73.89738
Northern Blvd,Queens Blvd,Q,269,Northern Blvd,269,G16,M R,YES,YES,40.7530985,-73.9071227
Northern Blvd,Queens Blvd,Q,269,Northern Blvd,269,G16,M R,YES,YES,40.7534372,-73.9068952
46 St,Queens Blvd,Q,270,46 St,270,G18,M R,YES,YES,40.756634,-73.9144105
46 St,Queens Blvd,Q,270,46 St,270,G18,M R,YES,YES,40.7568842,-73.9143001
46 St,Queens Blvd,Q,270,46 St,270,G18,M R,YES,YES,40.7558009,-73.9126475
46 St,Queens Blvd,Q,270,46 St,270,G18,M R,YES,YES,40.756029,-73.91218
Steinway St,Queens Blvd,Q,271,Steinway St,271,G19,M R,YES,YES,40.756583,-73.921108
Steinway St,Queens Blvd,Q,271,Steinway St,271,G19,M R,YES,YES,40.7566892,-73.9206183
Steinway St,Queens Blvd,Q,271,Steinway St,271,G19,M R,YES,YES,40.758143,-73.919842
Steinway St,Queens Blvd,Q,271,Steinway St,271,G19,M R,YES,YES,40.7583025,-73.9193969
36 St,Queens Blvd,Q,272,36 St,272,G20,M R,YES,YES,40.7518701,-73.9304904
36 St,Queens Blvd,Q,272,36 St,272,G20,M R,YES,YES,40.752211,-73.9292685
36 St,Queens Blvd,Q,272,36 St,272,G20,M R,YES,YES,40.7522442,-73.9287628
36 St,Queens Blvd,Q,272,36 St,272,G20,M R,YES,YES,40.7522459,-73.92766
36 St,Queens Blvd,Q,272,36 St,272,G20,M R,YES,YES,40.7519304,-73.9270977
Queens Plaza,Queens Blvd,Q,273,Queens Plaza,273,G21,E M R,YES,YES,40.748679,-73.9384765
Queens Plaza,Queens Blvd,Q,273,Queens Plaza,273,G21,E M R,YES,YES,40.7484659,-73.9382935
Queens Plaza,Queens Blvd,Q,273,Queens Plaza,273,G21,E M R,YES,YES,40.7490951,-73.9379014
Queens Plaza,Queens Blvd,Q,273,Queens Plaza,273,G21,E M R,YES,YES,40.7487132,-73.9373725
Queens Plaza,Queens Blvd,Q,273,Queens Plaza,273,G21,E M R,YES,YES,40.7488211,-73.9370584
Queens Plaza,Queens Blvd,Q,273,Queens Plaza,273,G21,E M R,YES,YES,40.7498886,-73.9361878
Queens Plaza,Queens Blvd,Q,273,Queens Plaza,273,G21,E M R,YES,YES,40.749598,-73.9360732
Queens Plaza,Queens Blvd,Q,273,Queens Plaza,273,G21,E M R,YES,YES,40.7488969,-73.9378479
Court Sq-23 St,Queens Blvd,Q,606,Court Sq-23 St,274,F09,7 E M G,YES,YES,40.747954,-73.94724
Court Sq-23 St,Queens Blvd,Q,606,Court Sq-23 St,274,F09,7 E M G,YES,YES,40.7482048,-73.9471589
Court Sq-23 St,Queens Blvd,Q,606,Court Sq-23 St,274,F09,7 E M G,YES,YES,40.7477378,-73.9446888
Court Sq-23 St,Queens Blvd,Q,606,Court Sq-23 St,274,F09,7 E M G,YES,YES,40.7473711,-73.9442712
Lexington Av/51-53 Sts,Queens Blvd,M,612,Lexington Av/53 St,275,F11,6 E M,YES,YES,40.757804,-73.971141
Lexington Av/51-53 Sts,Queens Blvd,M,612,Lexington Av/53 St,275,F11,6 E M,YES,YES,40.757784,-73.971098
Lexington Av/51-53 Sts,Queens Blvd,M,612,Lexington Av/53 St,275,F11,6 E M,YES,YES,40.75812,-73.970958
Lexington Av/51-53 Sts,Queens Blvd,M,612,Lexington Av/53 St,275,F11,6 E M,YES,YES,40.758329,-73.970567
Lexington Av/51-53 Sts,Queens Blvd,M,612,Lexington Av/53 St,275,F11,6 E M,YES,YES,40.7573651,-73.9694266
Lexington Av/51-53 Sts,Queens Blvd,M,612,Lexington Av/53 St,275,F11,6 E M,YES,YES,40.7577948,-73.9691049
Lexington Av/51-53 Sts,Queens Blvd,M,612,Lexington Av/53 St,275,F11,6 E M,YES,YES,40.7576771,-73.9690632
Lexington Av/51-53 Sts,Queens Blvd,M,612,Lexington Av/53 St,275,F11,6 E M,YES,YES,40.7578434,-73.9695265
Lexington Av/51-53 Sts,Queens Blvd,M,612,Lexington Av/53 St,275,F11,6 E M,YES,YES,40.7576468,-73.969628
Lexington Av/51-53 Sts,Queens Blvd,Q,612,Lexington Av/53 St,275,F11,6 E M,YES,YES,40.7574301,-73.9692498
5 Av/53 St,Queens Blvd,M,276,5 Av/53 St,276,F12,E M,YES,YES,40.7606388,-73.9764862
5 Av/53 St,Queens Blvd,M,276,5 Av/53 St,276,F12,E M,YES,YES,40.7602156,-73.975496
5 Av/53 St,Queens Blvd,M,276,5 Av/53 St,276,F12,E M,YES,YES,40.7603321,-73.9754237
5 Av/53 St,Queens Blvd,M,276,5 Av/53 St,276,F12,E M,YES,YES,40.759559,-73.9739911
5 Av/53 St,Queens Blvd,M,276,5 Av/53 St,276,F12,E M,YES,YES,40.7596258,-73.9737347
7 Av,Queens Blvd,M,277,7 Av,277,D14,E B D,YES,YES,40.7632069,-73.9826682
7 Av,Queens Blvd,M,277,7 Av,277,D14,E B D,YES,YES,40.7633428,-73.9825738
7 Av,Queens Blvd,M,277,7 Av,277,D14,E B D,YES,YES,40.7628075,-73.9817178
7 Av,Queens Blvd,M,277,7 Av,277,D14,E B D,YES,YES,40.7629497,-73.9816298
Aqueduct Racetrack,Rockaway,Q,196,Aqueduct Racetrack,196,H01,A,YES,YES,40.6722991,-73.83559
Aqueduct Racetrack,Rockaway,Q,196,Aqueduct Racetrack,196,H01,A,YES,YES,40.6720644,-73.8355034
Aqueduct Racetrack,Rockaway,Q,196,Aqueduct Racetrack,196,H01,A,YES,YES,40.6719587,-73.8355149
Aqueduct Racetrack,Rockaway,Q,196,Aqueduct Racetrack,196,H01,A,YES,YES,40.6724666,-73.835764
Aqueduct-N Conduit Av,Rockaway,Q,197,Aqueduct-N Conduit Av,197,H02,A,YES,YES,40.6693618,-73.8348422
Aqueduct-N Conduit Av,Rockaway,Q,197,Aqueduct-N Conduit Av,197,H02,A,YES,YES,40.6669955,-73.8334689
Aqueduct-N Conduit Av,Rockaway,Q,197,Aqueduct-N Conduit Av,197,H02,A,YES,YES,40.6694622,-73.8344867
Howard Beach-JFK Airport,Rockaway,Q,198,Howard Beach-JFK Airport,198,H03,A,YES,YES,40.6604843,-73.830536
Howard Beach-JFK Airport,Rockaway,Q,198,Howard Beach-JFK Airport,198,H03,A,YES,YES,40.6604882,-73.8305183
Howard Beach-JFK Airport,Rockaway,Q,198,Howard Beach-JFK Airport,198,H03,A,YES,YES,40.6604352,-73.8305163
Howard Beach-JFK Airport,Rockaway,Q,198,Howard Beach-JFK Airport,198,H03,A,YES,YES,40.6601692,-73.8303928
Broad Channel,Rockaway,Q,199,Broad Channel,199,H04,A S,YES,YES,40.6080632,-73.815982
Beach 90 St,Rockaway,Q,200,Beach 90 St,200,H12,A S,YES,YES,40.5880155,-73.8141178
Beach 90 St,Rockaway,Q,200,Beach 90 St,200,H12,A S,YES,YES,40.5878304,-73.8140067
Beach 90 St,Rockaway,Q,200,Beach 90 St,200,H12,A S,YES,YES,40.588098,-73.8139015
Beach 90 St,Rockaway,Q,200,Beach 90 St,200,H12,A S,YES,YES,40.5879191,-73.813786
Beach 98 St,Rockaway,Q,201,Beach 98 St,201,H13,A S,YES,YES,40.5852808,-73.8204642
Beach 98 St,Rockaway,Q,201,Beach 98 St,201,H13,A S,YES,YES,40.5855576,-73.8203339
Beach 98 St,Rockaway,Q,201,Beach 98 St,201,H13,A S,YES,YES,40.5853825,-73.8202185
Beach 105 St,Rockaway,Q,202,Beach 105 St,202,H14,A S,YES,YES,40.583187,-73.827388
Beach 105 St,Rockaway,Q,202,Beach 105 St,202,H14,A S,YES,YES,40.583435,-73.827232
Beach 105 St,Rockaway,Q,202,Beach 105 St,202,H14,A S,YES,YES,40.583248,-73.827163
Rockaway Park-Beach 116 St,Rockaway,Q,203,Rockaway Park-Beach 116 St,203,H15,A S,YES,YES,40.5805473,-73.8374145
Beach 67 St,Rockaway,Q,204,Beach 67 St,204,H06,A,YES,YES,40.590744,-73.797789
Beach 67 St,Rockaway,Q,204,Beach 67 St,204,H06,A,YES,YES,40.5911261,-73.7964627
Beach 67 St,Rockaway,Q,204,Beach 67 St,204,H06,A,YES,YES,40.5909276,-73.7964192
Beach 67 St,Rockaway,Q,204,Beach 67 St,204,H06,A,YES,YES,40.590951,-73.796176
Beach 67 St,Rockaway,Q,204,Beach 67 St,204,H06,A,YES,YES,40.591157,-73.7961994
Beach 67 St,Rockaway,Q,204,Beach 67 St,204,H06,A,YES,YES,40.5911125,-73.7963507
Beach 67 St,Rockaway,Q,204,Beach 67 St,204,H06,A,YES,YES,40.5910896,-73.7965613
Beach 60 St,Rockaway,Q,205,Beach 60 St,205,H07,A,YES,YES,40.5924904,-73.7894055
Beach 60 St,Rockaway,Q,205,Beach 60 St,205,H07,A,YES,YES,40.5922865,-73.7893844
Beach 60 St,Rockaway,Q,205,Beach 60 St,205,H07,A,YES,YES,40.592292,-73.789153
Beach 60 St,Rockaway,Q,205,Beach 60 St,205,H07,A,YES,YES,40.5925006,-73.7891453
Beach 60 St,Rockaway,Q,205,Beach 60 St,205,H07,A,NO,YES,40.5922561,-73.7874086
Beach 44 St,Rockaway,Q,206,Beach 44 St,206,H08,A,YES,YES,40.593091,-73.7759873
Beach 44 St,Rockaway,Q,206,Beach 44 St,206,H08,A,YES,YES,40.5928934,-73.775953
Beach 44 St,Rockaway,Q,206,Beach 44 St,206,H08,A,YES,YES,40.5931188,-73.7757271
Beach 44 St,Rockaway,Q,206,Beach 44 St,206,H08,A,YES,YES,40.5929122,-73.7757076
Beach 36 St,Rockaway,Q,207,Beach 36 St,207,H09,A,YES,YES,40.595521,-73.768271
Beach 36 St,Rockaway,Q,207,Beach 36 St,207,H09,A,YES,YES,40.5953655,-73.7681141
Beach 36 St,Rockaway,Q,207,Beach 36 St,207,H09,A,YES,YES,40.5956512,-73.7680667
Beach 36 St,Rockaway,Q,207,Beach 36 St,207,H09,A,YES,YES,40.5954873,-73.7679138
Beach 25 St,Rockaway,Q,208,Beach 25 St,208,H10,A,YES,YES,40.5997277,-73.7619694
Beach 25 St,Rockaway,Q,208,Beach 25 St,208,H10,A,YES,YES,40.5995486,-73.7617121
Beach 25 St,Rockaway,Q,208,Beach 25 St,208,H10,A,YES,YES,40.5996995,-73.7615769
Far Rockaway-Mott Av,Rockaway,Q,209,Far Rockaway-Mott Av,209,H11,A,YES,YES,40.604657,-73.754178
8 Av,Sea Beach,B,71,8 Av,71,N02,N,YES,YES,40.634552,-74.010726
8 Av,Sea Beach,B,71,8 Av,71,N02,N,YES,YES,40.6355523,-74.0126802
Fort Hamilton Pkwy,Sea Beach,B,72,Fort Hamilton Pkwy,72,N03,N,YES,YES,40.632179,-74.006658
Fort Hamilton Pkwy,Sea Beach,B,72,Fort Hamilton Pkwy,72,N03,N,YES,YES,40.630609,-74.004067
62 St/New Utrecht Av,Sea Beach,B,615,New Utrecht Av,73,N04,D N,YES,YES,40.625606,-73.99683
62 St/New Utrecht Av,Sea Beach,B,615,New Utrecht Av,73,N04,D N,YES,YES,40.624246,-73.995962
18 Av,Sea Beach,B,74,18 Av,74,N05,N,YES,YES,40.621306,-73.991469
18 Av,Sea Beach,B,74,18 Av,74,N05,N,YES,YES,40.6200793,-73.989426
20 Av,Sea Beach,B,75,20 Av,75,N06,N,YES,YES,40.617341,-73.98484
Bay Pkwy,Sea Beach,B,76,Bay Pkwy,76,N07,N,YES,YES,40.612989,-73.982084
Bay Pkwy,Sea Beach,B,76,Bay Pkwy,76,N07,N,YES,YES,40.6106019,-73.9816236
Kings Hwy,Sea Beach,B,77,Kings Hwy,77,N08,N,YES,YES,40.605107,-73.980578
Kings Hwy,Sea Beach,B,77,Kings Hwy,77,N08,N,YES,YES,40.6032318,-73.9802017
Avenue U,Sea Beach,B,78,Avenue U,78,N09,N,YES,YES,40.598512,-73.979335
Avenue U,Sea Beach,B,78,Avenue U,78,N09,N,YES,YES,40.5964727,-73.9789484
86 St,Sea Beach,B,79,86 St,79,N10,N,YES,YES,40.5927522,-73.9782375
Coney Island-Stillwell Av,Sea Beach / West End / Culver / Brighton,B,58,Coney Island-Stillwell Av,58,D43,D F N Q,YES,YES,40.5764558,-73.9812435
Coney Island-Stillwell Av,Sea Beach / West End / Culver / Brighton,B,58,Coney Island-Stillwell Av,58,D43,D F N Q,YES,YES,40.5769,-73.980846
Coney Island-Stillwell Av,Sea Beach / West End / Culver / Brighton,B,58,Coney Island-Stillwell Av,58,D43,D F N Q,YES,YES,40.575798,-73.9809268
96 St,Second Av,M,475,96 St,475,Q05,Q,YES,YES,40.7830595,-73.9477571
96 St,Second Av,M,475,96 St,475,Q05,Q,YES,YES,40.7828049,-73.9483903
96 St,Second Av,M,475,96 St,475,Q05,Q,YES,YES,40.7839153,-73.9475601
96 St,Second Av,M,475,96 St,475,Q05,Q,YES,YES,40.7841841,-73.9474
86 St,Second Av,M,476,86 St,476,Q04,Q,YES,YES,40.776063,-73.9528518
86 St,Second Av,M,476,86 St,476,Q04,Q,YES,YES,40.7775983,-73.9508257
86 St,Second Av,M,476,86 St,476,Q04,Q,YES,YES,40.7778649,-73.9514473
86 St,Second Av,M,476,86 St,476,Q04,Q,YES,YES,40.7777238,-73.951593
72 St,Second Av,M,477,72 St,477,Q03,Q,YES,YES,40.7669623,-73.9595894
72 St,Second Av,M,477,72 St,477,Q03,Q,YES,YES,40.7672033,-73.9594195
72 St,Second Av,M,477,72 St,477,Q03,Q,YES,YES,40.7685671,-73.9583424
72 St,Second Av,M,477,72 St,477,Q03,Q,YES,YES,40.7691118,-73.9583566
St George,Staten Island,SI,501,St George,501,S31,SIR,YES,YES,40.6441717,-74.0731753
St George,Staten Island,SI,501,St George,501,S31,SIR,YES,YES,40.6440768,-74.0729974
Tompkinsville,Staten Island,SI,502,Tompkinsville,502,S30,SIR,YES,YES,40.6376665,-74.0750213
Stapleton,Staten Island,SI,503,Stapleton,503,S29,SIR,YES,YES,40.6273214,-74.075095
Stapleton,Staten Island,SI,503,Stapleton,503,S29,SIR,YES,YES,40.6286019,-74.0752482
Clifton,Staten Island,SI,504,Clifton,504,S28,SIR,YES,YES,40.6207463,-74.0710103
Clifton,Staten Island,SI,504,Clifton,504,S28,SIR,YES,YES,40.6216363,-74.0717437
Clifton,Staten Island,SI,504,Clifton,504,S28,SIR,YES,YES,40.6215752,-74.0717062
Clifton,Staten Island,SI,504,Clifton,504,S28,SIR,YES,YES,40.6218984,-74.0716411
Grasmere,Staten Island,SI,505,Grasmere,505,S27,SIR,YES,YES,40.6036771,-74.0836629
Old Town,Staten Island,SI,506,Old Town,506,S26,SIR,YES,YES,40.5963353,-74.0874145
Old Town,Staten Island,SI,506,Old Town,506,S26,SIR,YES,YES,40.5960874,-74.0875644
Old Town,Staten Island,SI,506,Old Town,506,S26,SIR,YES,YES,40.5961168,-74.087835
Dongan Hills,Staten Island,SI,507,Dongan Hills,507,S25,SIR,YES,YES,40.5885359,-74.0963615
Dongan Hills,Staten Island,SI,507,Dongan Hills,507,S25,SIR,YES,YES,40.5886604,-74.0966051
Dongan Hills,Staten Island,SI,507,Dongan Hills,507,S25,SIR,YES,YES,40.5888984,-74.0961957
Dongan Hills,Staten Island,SI,507,Dongan Hills,507,S25,SIR,YES,YES,40.5891445,-74.0958581
Dongan Hills,Staten Island,SI,507,Dongan Hills,507,S25,SIR,YES,YES,40.5886609,-74.0961114
Dongan Hill,Staten Island,SI,507,Dongan Hills,507,S25,SIR,YES,YES,40.5889957,-74.0956595
Jefferson Av,Staten Island,SI,508,Jefferson Av,508,S24,SIR,YES,YES,40.5839541,-74.1027069
Jefferson Av,Staten Island,SI,508,Jefferson Av,508,S24,SIR,YES,YES,40.5840621,-74.1029119
Grant City,Staten Island,SI,509,Grant City,509,S23,SIR,YES,YES,40.5790723,-74.109741
Grant City,Staten Island,SI,509,Grant City,509,S23,SIR,YES,YES,40.578932,-74.1095677
Grant City,Staten Island,SI,509,Grant City,509,S23,SIR,YES,YES,40.5794981,-74.1091261
Grant City,Staten Island,SI,509,Grant City,509,S23,SIR,YES,YES,40.5794375,-74.1090141
New Dorp,Staten Island,SI,510,New Dorp,510,S22,SIR,YES,YES,40.5740313,-74.116692
New Dorp,Staten Island,SI,510,New Dorp,510,S22,SIR,YES,YES,40.5739452,-74.1165236
New Dorp,Staten Island,SI,510,New Dorp,510,S22,SIR,YES,YES,40.5737295,-74.11672
New Dorp,Staten Island,SI,510,New Dorp,510,S22,SIR,YES,YES,40.5733062,-74.1176127
New Dorp,Staten Island,SI,510,New Dorp,510,S22,SIR,YES,YES,40.5730202,-74.11777
Oakwood Heights,Staten Island,SI,511,Oakwood Heights,511,S21,SIR,YES,YES,40.5646184,-74.1268361
Oakwood Heights,Staten Island,SI,511,Oakwood Heights,511,S21,SIR,YES,YES,40.5646862,-74.1269428
Oakwood Heights,Staten Island,SI,511,Oakwood Heights,511,S21,SIR,YES,YES,40.565183,-74.1260393
Oakwood Heights,Staten Island,SI,511,Oakwood Heights,511,S21,SIR,YES,YES,40.5653725,-74.1263119
Bay Terrace,Staten Island,SI,512,Bay Terrace,512,S20,SIR,YES,YES,40.5559377,-74.1374575
Bay Terrace,Staten Island,SI,512,Bay Terrace,512,S20,SIR,YES,YES,40.5568692,-74.1362968
Bay Terrace,Staten Island,SI,512,Bay Terrace,512,S20,SIR,YES,YES,40.5560285,-74.1375685
Great Kills,Staten Island,SI,513,Great Kills,513,S19,SIR,YES,YES,40.5517017,-74.1506414
Great Kills,Staten Island,SI,513,Great Kills,513,S19,SIR,YES,YES,40.5515581,-74.1505732
Great Kills,Staten Island,SI,513,Great Kills,513,S19,SIR,YES,YES,40.5513411,-74.1514872
Great Kills,Staten Island,SI,513,Great Kills,513,S19,SIR,YES,YES,40.5511093,-74.1513866
Eltingville,Staten Island,SI,514,Eltingville,514,S18,SIR,YES,YES,40.5448229,-74.1645123
Eltingville,Staten Island,SI,514,Eltingville,514,S18,SIR,YES,YES,40.5444177,-74.1652063
Eltingville,Staten Island,SI,514,Eltingville,514,S18,SIR,YES,YES,40.5442311,-74.1650514
Annadale,Staten Island,SI,515,Annadale,515,S17,SIR,YES,YES,40.540231,-74.1787012
Annadale,Staten Island,SI,515,Annadale,515,S17,SIR,YES,YES,40.5406763,-74.1774522
Annadale,Staten Island,SI,515,Annadale,515,S17,SIR,YES,YES,40.5405775,-74.1774347
Huguenot,Staten Island,SI,516,Huguenot,516,S16,SIR,YES,YES,40.5331368,-74.1922904
Huguenot,Staten Island,SI,516,Huguenot,516,S16,SIR,YES,YES,40.5332341,-74.1923434
Prince's Bay,Staten Island,SI,517,Prince's Bay,517,S15,SIR,YES,YES,40.5251148,-74.200672
Prince's Bay,Staten Island,SI,517,Prince's Bay,517,S15,SIR,YES,YES,40.5254041,-74.2007462
Prince's Bay,Staten Island,SI,517,Prince's Bay,517,S15,SIR,YES,YES,40.5256747,-74.1995091
Annadale,Staten Island,SI,515,Annadale,517,S17,SIR,YES,YES,40.5405641,-74.1784425
Pleasant Plains,Staten Island,SI,518,Pleasant Plains,518,S14,SIR,YES,YES,40.522445,-74.2171263
Pleasant Plains,Staten Island,SI,518,Pleasant Plains,518,S14,SIR,YES,YES,40.5226659,-74.2171705
Richmond Valley,Staten Island,SI,519,Richmond Valley,519,S13,SIR,YES,YES,40.5196294,-74.2295408
Richmond Valley,Staten Island,SI,519,Richmond Valley,519,S13,SIR,YES,YES,40.5194737,-74.2294915
Richmond Valley,Staten Island,SI,519,Richmond Valley,519,S13,SIR,YES,YES,40.5196676,-74.2286845
Richmond Valley,Staten Island,SI,519,Richmond Valley,519,S13,SIR,YES,YES,40.5197629,-74.2289145
Arthur Kill,Staten Island,SI,523,Arthur Kill,523,S11,SIR,YES,YES,40.5167299,-74.2420297
Arthur Kill,Staten Island,SI,523,Arthur Kill,523,S11,SIR,YES,YES,40.516807,-74.2418387
Arthur Kill,Staten Island,SI,523,Arthur Kill,523,S11,SIR,YES,YES,40.5165928,-74.2418934
Tottenville,Staten Island,SI,522,Tottenville,522,S09,SIR,YES,YES,40.5132347,-74.2509716
Tottenville,Staten Island,SI,522,Tottenville,522,S09,SIR,YES,YES,40.5133997,-74.2511586
Tottenville,Staten Island,SI,522,Tottenville,522,S09,SIR,YES,YES,40.5121599,-74.2529363
Tottenville,Staten Island,SI,522,Tottenville,522,S09,SIR,YES,YES,40.5122061,-74.2528318
9 Av,West End,B,59,9 Av,59,B12,D,YES,YES,40.6464022,-73.9944751
Fort Hamilton Pkwy,West End,B,60,Fort Hamilton Pkwy,60,B13,D,YES,YES,40.640185,-73.994423
Fort Hamilton Pkwy,West End,B,60,Fort Hamilton Pkwy,60,B13,D,YES,YES,40.64136,-73.994411
Fort Hamilton Pkwy,West End,B,60,Fort Hamilton Pkwy,60,B13,D,YES,YES,40.64018,-73.99422
Fort Hamilton Pkwy,West End,B,60,Fort Hamilton Pkwy,60,B13,D,YES,YES,40.6413647,-73.994196
50 St,West End,B,61,50 St,61,B14,D,YES,YES,40.6362822,-73.994899
50 St,West End,B,61,50 St,61,B14,D,YES,YES,40.6364489,-73.994877
